"Plan_Fahrt_Id";"SITZPLAETZE";"KAP_1m2";"KAP_2m2";"KAP_3m2";"KAP_4m2"
126373;60;83.8;107.6;131.4;155.2
126374;60;83.8;107.6;131.4;155.2
126375;60;83.8;107.6;131.4;155.2
126376;60;83.8;107.6;131.4;155.2
126377;60;83.8;107.6;131.4;155.2
126378;60;83.8;107.6;131.4;155.2
126379;60;83.8;107.6;131.4;155.2
126382;44;61.48;78.96;96.44;113.92
126383;44;61.48;78.96;96.44;113.92
126384;44;61.48;78.96;96.44;113.92
126385;44;61.48;78.96;96.44;113.92
126386;44;61.48;78.96;96.44;113.92
126387;44;61.48;78.96;96.44;113.92
126388;44;61.48;78.96;96.44;113.92
126389;44;61.48;78.96;96.44;113.92
126390;44;61.48;78.96;96.44;113.92
126391;44;61.48;78.96;96.44;113.92
126392;44;61.48;78.96;96.44;113.92
126393;44;61.48;78.96;96.44;113.92
126394;44;61.48;78.96;96.44;113.92
126395;44;61.48;78.96;96.44;113.92
126396;44;61.48;78.96;96.44;113.92
126397;44;61.48;78.96;96.44;113.92
126398;44;61.48;78.96;96.44;113.92
126399;44;61.48;78.96;96.44;113.92
126400;44;61.48;78.96;96.44;113.92
126401;44;61.48;78.96;96.44;113.92
126402;44;61.48;78.96;96.44;113.92
126403;44;61.48;78.96;96.44;113.92
126404;44;61.48;78.96;96.44;113.92
126405;44;61.48;78.96;96.44;113.92
126406;44;61.48;78.96;96.44;113.92
126407;44;61.48;78.96;96.44;113.92
126408;44;61.48;78.96;96.44;113.92
126409;44;61.48;78.96;96.44;113.92
126412;32;40.25;48.5;56.75;65
126413;32;40.25;48.5;56.75;65
126414;32;40.25;48.5;56.75;65
126415;32;40.25;48.5;56.75;65
126416;32;40.25;48.5;56.75;65
126417;32;40.25;48.5;56.75;65
126418;32;40.25;48.5;56.75;65
126419;32;40.25;48.5;56.75;65
126420;32;40.25;48.5;56.75;65
126421;32;40.25;48.5;56.75;65
126422;32;40.25;48.5;56.75;65
126423;32;40.25;48.5;56.75;65
126424;32;40.25;48.5;56.75;65
126425;32;40.25;48.5;56.75;65
126426;32;40.25;48.5;56.75;65
126427;32;40.25;48.5;56.75;65
126428;32;40.25;48.5;56.75;65
126429;32;40.25;48.5;56.75;65
126430;32;40.25;48.5;56.75;65
126431;32;40.25;48.5;56.75;65
126432;32;40.25;48.5;56.75;65
126433;32;40.25;48.5;56.75;65
126434;32;40.25;48.5;56.75;65
126435;32;40.25;48.5;56.75;65
126436;32;40.25;48.5;56.75;65
126437;32;40.25;48.5;56.75;65
126438;32;40.25;48.5;56.75;65
126439;32;40.25;48.5;56.75;65
126440;32;40.25;48.5;56.75;65
126441;32;40.25;48.5;56.75;65
126442;32;40.25;48.5;56.75;65
126443;32;40.25;48.5;56.75;65
126444;32;40.25;48.5;56.75;65
126445;32;40.25;48.5;56.75;65
126446;32;40.25;48.5;56.75;65
126447;32;40.25;48.5;56.75;65
126448;32;40.25;48.5;56.75;65
126449;32;40.25;48.5;56.75;65
126450;32;40.25;48.5;56.75;65
126451;32;40.25;48.5;56.75;65
126452;32;40.25;48.5;56.75;65
126453;32;40.25;48.5;56.75;65
126454;32;40.25;48.5;56.75;65
126455;32;40.25;48.5;56.75;65
126456;32;40.25;48.5;56.75;65
126457;32;40.25;48.5;56.75;65
126458;32;40.25;48.5;56.75;65
126459;32;40.25;48.5;56.75;65
126460;32;40.25;48.5;56.75;65
126461;32;40.25;48.5;56.75;65
126462;32;40.25;48.5;56.75;65
126463;32;40.25;48.5;56.75;65
126464;32;40.25;48.5;56.75;65
126465;32;40.25;48.5;56.75;65
126466;32;40.25;48.5;56.75;65
126467;32;40.25;48.5;56.75;65
126468;32;40.25;48.5;56.75;65
126469;32;40.25;48.5;56.75;65
126470;32;40.25;48.5;56.75;65
126471;32;40.25;48.5;56.75;65
126472;32;40.25;48.5;56.75;65
126473;32;40.25;48.5;56.75;65
126474;32;40.25;48.5;56.75;65
126475;32;40.25;48.5;56.75;65
126476;32;40.25;48.5;56.75;65
126477;32;40.25;48.5;56.75;65
126478;32;40.25;48.5;56.75;65
126479;32;40.25;48.5;56.75;65
126480;32;40.25;48.5;56.75;65
126481;32;40.25;48.5;56.75;65
126482;32;40.25;48.5;56.75;65
126483;32;40.25;48.5;56.75;65
126520;44;61.48;78.96;96.44;113.92
126521;44;61.48;78.96;96.44;113.92
126522;44;61.48;78.96;96.44;113.92
126523;44;61.48;78.96;96.44;113.92
126524;44;61.48;78.96;96.44;113.92
126525;44;61.48;78.96;96.44;113.92
126526;44;61.48;78.96;96.44;113.92
126527;44;61.48;78.96;96.44;113.92
126528;44;61.48;78.96;96.44;113.92
126529;44;61.48;78.96;96.44;113.92
126530;44;61.48;78.96;96.44;113.92
126531;44;61.48;78.96;96.44;113.92
126532;44;61.48;78.96;96.44;113.92
126533;44;61.48;78.96;96.44;113.92
126534;44;61.48;78.96;96.44;113.92
126535;44;61.48;78.96;96.44;113.92
126536;44;61.48;78.96;96.44;113.92
126537;44;61.48;78.96;96.44;113.92
126538;44;61.48;78.96;96.44;113.92
126539;44;61.48;78.96;96.44;113.92
126540;44;61.48;78.96;96.44;113.92
126541;44;61.48;78.96;96.44;113.92
126542;44;61.48;78.96;96.44;113.92
126543;44;61.48;78.96;96.44;113.92
126544;44;61.48;78.96;96.44;113.92
126545;44;61.48;78.96;96.44;113.92
126759;48;62.37;76.74;91.11;105.48
126760;48;62.37;76.74;91.11;105.48
126761;48;62.37;76.74;91.11;105.48
126762;48;62.37;76.74;91.11;105.48
126763;48;62.37;76.74;91.11;105.48
126764;48;62.37;76.74;91.11;105.48
126765;48;62.37;76.74;91.11;105.48
126766;48;62.37;76.74;91.11;105.48
126767;48;62.37;76.74;91.11;105.48
126768;48;62.37;76.74;91.11;105.48
126769;48;62.37;76.74;91.11;105.48
126770;48;62.37;76.74;91.11;105.48
126771;48;62.37;76.74;91.11;105.48
126772;48;62.37;76.74;91.11;105.48
126773;48;62.37;76.74;91.11;105.48
126774;48;62.37;76.74;91.11;105.48
126775;48;62.37;76.74;91.11;105.48
126776;48;62.37;76.74;91.11;105.48
126777;48;62.37;76.74;91.11;105.48
126778;48;62.37;76.74;91.11;105.48
126779;48;62.37;76.74;91.11;105.48
126780;48;62.37;76.74;91.11;105.48
126781;48;62.37;76.74;91.11;105.48
126782;48;62.37;76.74;91.11;105.48
126783;48;62.37;76.74;91.11;105.48
126784;48;62.37;76.74;91.11;105.48
126785;48;62.37;76.74;91.11;105.48
126786;48;62.37;76.74;91.11;105.48
126787;48;62.37;76.74;91.11;105.48
126791;48;62.37;76.74;91.11;105.48
126792;48;62.37;76.74;91.11;105.48
126795;48;62.37;76.74;91.11;105.48
126796;48;62.37;76.74;91.11;105.48
126799;48;62.37;76.74;91.11;105.48
126800;48;62.37;76.74;91.11;105.48
126803;48;62.37;76.74;91.11;105.48
126804;48;62.37;76.74;91.11;105.48
126807;48;62.37;76.74;91.11;105.48
126808;48;62.37;76.74;91.11;105.48
126811;48;62.37;76.74;91.11;105.48
126812;48;62.37;76.74;91.11;105.48
126815;48;62.37;76.74;91.11;105.48
126816;48;62.37;76.74;91.11;105.48
126819;48;62.37;76.74;91.11;105.48
126820;48;62.37;76.74;91.11;105.48
126823;48;62.37;76.74;91.11;105.48
126824;48;62.37;76.74;91.11;105.48
126827;48;62.37;76.74;91.11;105.48
126828;48;62.37;76.74;91.11;105.48
126831;48;62.37;76.74;91.11;105.48
126832;48;62.37;76.74;91.11;105.48
126835;48;62.37;76.74;91.11;105.48
126836;48;62.37;76.74;91.11;105.48
126839;48;62.37;76.74;91.11;105.48
126840;48;62.37;76.74;91.11;105.48
126843;48;62.37;76.74;91.11;105.48
126844;48;62.37;76.74;91.11;105.48
126847;48;62.37;76.74;91.11;105.48
126848;48;62.37;76.74;91.11;105.48
126851;48;62.37;76.74;91.11;105.48
126852;48;62.37;76.74;91.11;105.48
126855;48;62.37;76.74;91.11;105.48
126856;48;62.37;76.74;91.11;105.48
126859;48;62.37;76.74;91.11;105.48
126860;48;62.37;76.74;91.11;105.48
126863;48;62.37;76.74;91.11;105.48
126864;48;62.37;76.74;91.11;105.48
126867;48;62.37;76.74;91.11;105.48
126868;48;62.37;76.74;91.11;105.48
126871;48;62.37;76.74;91.11;105.48
126872;48;62.37;76.74;91.11;105.48
126875;48;62.37;76.74;91.11;105.48
126876;48;62.37;76.74;91.11;105.48
126878;48;62.37;76.74;91.11;105.48
126879;48;62.37;76.74;91.11;105.48
126880;48;62.37;76.74;91.11;105.48
126881;48;62.37;76.74;91.11;105.48
126882;48;62.37;76.74;91.11;105.48
126883;48;62.37;76.74;91.11;105.48
126884;48;62.37;76.74;91.11;105.48
126885;48;62.37;76.74;91.11;105.48
126886;48;62.37;76.74;91.11;105.48
126887;48;62.37;76.74;91.11;105.48
126888;48;62.37;76.74;91.11;105.48
126891;48;62.37;76.74;91.11;105.48
126892;48;62.37;76.74;91.11;105.48
126895;48;62.37;76.74;91.11;105.48
126896;48;62.37;76.74;91.11;105.48
126899;48;62.37;76.74;91.11;105.48
126900;48;62.37;76.74;91.11;105.48
126903;48;62.37;76.74;91.11;105.48
126904;48;62.37;76.74;91.11;105.48
126907;48;62.37;76.74;91.11;105.48
126908;48;62.37;76.74;91.11;105.48
126911;48;62.37;76.74;91.11;105.48
126912;48;62.37;76.74;91.11;105.48
126915;48;62.37;76.74;91.11;105.48
126916;48;62.37;76.74;91.11;105.48
126919;48;62.37;76.74;91.11;105.48
126920;48;62.37;76.74;91.11;105.48
126923;48;62.37;76.74;91.11;105.48
126924;48;62.37;76.74;91.11;105.48
126927;48;62.37;76.74;91.11;105.48
126928;48;62.37;76.74;91.11;105.48
126931;48;62.37;76.74;91.11;105.48
126932;48;62.37;76.74;91.11;105.48
126935;48;62.37;76.74;91.11;105.48
126936;48;62.37;76.74;91.11;105.48
126939;48;62.37;76.74;91.11;105.48
126940;48;62.37;76.74;91.11;105.48
126943;48;62.37;76.74;91.11;105.48
126944;48;62.37;76.74;91.11;105.48
126947;48;62.37;76.74;91.11;105.48
126948;48;62.37;76.74;91.11;105.48
126951;48;62.37;76.74;91.11;105.48
126952;48;62.37;76.74;91.11;105.48
126954;48;62.37;76.74;91.11;105.48
126955;48;62.37;76.74;91.11;105.48
126958;48;62.37;76.74;91.11;105.48
126959;48;62.37;76.74;91.11;105.48
126961;48;62.37;76.74;91.11;105.48
126962;48;62.37;76.74;91.11;105.48
126965;32;40.25;48.5;56.75;65
126966;32;40.25;48.5;56.75;65
126967;32;40.25;48.5;56.75;65
126968;32;40.25;48.5;56.75;65
126969;32;40.25;48.5;56.75;65
126970;32;40.25;48.5;56.75;65
126971;32;40.25;48.5;56.75;65
126972;32;40.25;48.5;56.75;65
126973;32;40.25;48.5;56.75;65
126974;32;40.25;48.5;56.75;65
126975;32;40.25;48.5;56.75;65
126976;32;40.25;48.5;56.75;65
126977;32;40.25;48.5;56.75;65
126978;32;40.25;48.5;56.75;65
126979;32;40.25;48.5;56.75;65
126980;32;40.25;48.5;56.75;65
126981;32;40.25;48.5;56.75;65
126982;32;40.25;48.5;56.75;65
126983;32;40.25;48.5;56.75;65
126984;32;40.25;48.5;56.75;65
126985;32;40.25;48.5;56.75;65
126986;32;40.25;48.5;56.75;65
126987;32;40.25;48.5;56.75;65
126988;32;40.25;48.5;56.75;65
126989;32;40.25;48.5;56.75;65
126990;32;40.25;48.5;56.75;65
126991;32;40.25;48.5;56.75;65
126992;32;40.25;48.5;56.75;65
126993;32;40.25;48.5;56.75;65
126994;32;40.25;48.5;56.75;65
126995;32;40.25;48.5;56.75;65
126996;32;40.25;48.5;56.75;65
126997;32;40.25;48.5;56.75;65
126998;32;40.25;48.5;56.75;65
126999;32;40.25;48.5;56.75;65
127000;32;40.25;48.5;56.75;65
127001;32;40.25;48.5;56.75;65
127002;32;40.25;48.5;56.75;65
127003;32;40.25;48.5;56.75;65
127004;32;40.25;48.5;56.75;65
127005;32;40.25;48.5;56.75;65
127006;32;40.25;48.5;56.75;65
127007;32;40.25;48.5;56.75;65
127008;32;40.25;48.5;56.75;65
127009;32;40.25;48.5;56.75;65
127010;32;40.25;48.5;56.75;65
127261;44;61.48;78.96;96.44;113.92
127262;44;61.48;78.96;96.44;113.92
127263;44;61.48;78.96;96.44;113.92
127264;44;61.48;78.96;96.44;113.92
127265;44;61.48;78.96;96.44;113.92
127266;44;61.48;78.96;96.44;113.92
127267;44;61.48;78.96;96.44;113.92
127268;44;61.48;78.96;96.44;113.92
127269;44;61.48;78.96;96.44;113.92
127270;44;61.48;78.96;96.44;113.92
127271;44;61.48;78.96;96.44;113.92
127272;44;61.48;78.96;96.44;113.92
127273;44;61.48;78.96;96.44;113.92
127274;44;61.48;78.96;96.44;113.92
127275;44;61.48;78.96;96.44;113.92
127276;44;61.48;78.96;96.44;113.92
127277;44;61.48;78.96;96.44;113.92
127278;44;61.48;78.96;96.44;113.92
127279;44;61.48;78.96;96.44;113.92
127280;44;61.48;78.96;96.44;113.92
127281;44;61.48;78.96;96.44;113.92
127282;44;61.48;78.96;96.44;113.92
127283;44;61.48;78.96;96.44;113.92
127284;44;61.48;78.96;96.44;113.92
127285;44;61.48;78.96;96.44;113.92
127364;32;40.25;48.5;56.75;65
127367;32;40.25;48.5;56.75;65
127368;32;40.25;48.5;56.75;65
127371;32;40.25;48.5;56.75;65
127372;32;40.25;48.5;56.75;65
127375;32;40.25;48.5;56.75;65
127376;32;40.25;48.5;56.75;65
127379;32;40.25;48.5;56.75;65
127380;32;40.25;48.5;56.75;65
127383;32;40.25;48.5;56.75;65
127384;32;40.25;48.5;56.75;65
127387;32;40.25;48.5;56.75;65
127388;32;40.25;48.5;56.75;65
127391;32;40.25;48.5;56.75;65
127392;32;40.25;48.5;56.75;65
127395;32;40.25;48.5;56.75;65
127396;32;40.25;48.5;56.75;65
127399;32;40.25;48.5;56.75;65
127400;32;40.25;48.5;56.75;65
127403;32;40.25;48.5;56.75;65
127404;32;40.25;48.5;56.75;65
127407;32;40.25;48.5;56.75;65
127408;32;40.25;48.5;56.75;65
127411;32;40.25;48.5;56.75;65
127412;32;40.25;48.5;56.75;65
127415;32;40.25;48.5;56.75;65
127416;32;40.25;48.5;56.75;65
127419;32;40.25;48.5;56.75;65
127420;32;40.25;48.5;56.75;65
127423;32;40.25;48.5;56.75;65
127424;32;40.25;48.5;56.75;65
127427;32;40.25;48.5;56.75;65
127428;32;40.25;48.5;56.75;65
127431;32;40.25;48.5;56.75;65
127432;32;40.25;48.5;56.75;65
127435;32;40.25;48.5;56.75;65
127436;32;40.25;48.5;56.75;65
127439;32;40.25;48.5;56.75;65
127490;48;62.37;76.74;91.11;105.48
127491;48;62.37;76.74;91.11;105.48
127494;48;62.37;76.74;91.11;105.48
127495;48;62.37;76.74;91.11;105.48
127498;48;62.37;76.74;91.11;105.48
127499;48;62.37;76.74;91.11;105.48
127502;48;62.37;76.74;91.11;105.48
127503;48;62.37;76.74;91.11;105.48
127506;48;62.37;76.74;91.11;105.48
127507;48;62.37;76.74;91.11;105.48
127510;48;62.37;76.74;91.11;105.48
127511;48;62.37;76.74;91.11;105.48
127514;48;62.37;76.74;91.11;105.48
127515;48;62.37;76.74;91.11;105.48
127518;48;62.37;76.74;91.11;105.48
127519;48;62.37;76.74;91.11;105.48
127522;48;62.37;76.74;91.11;105.48
127523;48;62.37;76.74;91.11;105.48
127526;48;62.37;76.74;91.11;105.48
127527;48;62.37;76.74;91.11;105.48
127530;48;62.37;76.74;91.11;105.48
127531;48;62.37;76.74;91.11;105.48
127534;48;62.37;76.74;91.11;105.48
127535;48;62.37;76.74;91.11;105.48
127614;32;40.25;48.5;56.75;65
127615;32;40.25;48.5;56.75;65
127616;32;40.25;48.5;56.75;65
127617;32;40.25;48.5;56.75;65
127618;32;40.25;48.5;56.75;65
127619;32;40.25;48.5;56.75;65
127620;32;40.25;48.5;56.75;65
127621;32;40.25;48.5;56.75;65
127622;32;40.25;48.5;56.75;65
127623;32;40.25;48.5;56.75;65
127624;32;40.25;48.5;56.75;65
127625;32;40.25;48.5;56.75;65
127626;32;40.25;48.5;56.75;65
127627;32;40.25;48.5;56.75;65
127628;32;40.25;48.5;56.75;65
127629;32;40.25;48.5;56.75;65
127630;32;40.25;48.5;56.75;65
127631;32;40.25;48.5;56.75;65
127632;32;40.25;48.5;56.75;65
127633;32;40.25;48.5;56.75;65
127634;32;40.25;48.5;56.75;65
127635;32;40.25;48.5;56.75;65
127636;32;40.25;48.5;56.75;65
127637;32;40.25;48.5;56.75;65
127638;32;40.25;48.5;56.75;65
127639;32;40.25;48.5;56.75;65
127640;32;40.25;48.5;56.75;65
127641;32;40.25;48.5;56.75;65
127642;32;40.25;48.5;56.75;65
127643;32;40.25;48.5;56.75;65
127644;32;40.25;48.5;56.75;65
127645;32;40.25;48.5;56.75;65
127646;32;40.25;48.5;56.75;65
127647;32;40.25;48.5;56.75;65
127648;32;40.25;48.5;56.75;65
127649;32;40.25;48.5;56.75;65
127650;32;40.25;48.5;56.75;65
127651;32;40.25;48.5;56.75;65
127652;32;40.25;48.5;56.75;65
127653;32;40.25;48.5;56.75;65
127654;32;40.25;48.5;56.75;65
127655;32;40.25;48.5;56.75;65
127656;32;40.25;48.5;56.75;65
127657;32;40.25;48.5;56.75;65
127658;32;40.25;48.5;56.75;65
127659;32;40.25;48.5;56.75;65
127660;32;40.25;48.5;56.75;65
127661;32;40.25;48.5;56.75;65
127662;32;40.25;48.5;56.75;65
127663;32;40.25;48.5;56.75;65
127664;32;40.25;48.5;56.75;65
127665;32;40.25;48.5;56.75;65
127666;32;40.25;48.5;56.75;65
127667;32;40.25;48.5;56.75;65
127668;32;40.25;48.5;56.75;65
127669;32;40.25;48.5;56.75;65
127670;32;40.25;48.5;56.75;65
127671;32;40.25;48.5;56.75;65
127672;32;40.25;48.5;56.75;65
127673;32;40.25;48.5;56.75;65
127674;32;40.25;48.5;56.75;65
127675;32;40.25;48.5;56.75;65
127676;32;40.25;48.5;56.75;65
127677;32;40.25;48.5;56.75;65
127678;32;40.25;48.5;56.75;65
127679;32;40.25;48.5;56.75;65
127680;32;40.25;48.5;56.75;65
127681;32;40.25;48.5;56.75;65
127682;32;40.25;48.5;56.75;65
127683;32;40.25;48.5;56.75;65
127684;32;40.25;48.5;56.75;65
127685;32;40.25;48.5;56.75;65
127686;32;40.25;48.5;56.75;65
127687;32;40.25;48.5;56.75;65
127690;44;61.48;78.96;96.44;113.92
127691;44;61.48;78.96;96.44;113.92
127692;44;61.48;78.96;96.44;113.92
127693;44;61.48;78.96;96.44;113.92
127694;44;61.48;78.96;96.44;113.92
127695;44;61.48;78.96;96.44;113.92
127696;44;61.48;78.96;96.44;113.92
127697;44;61.48;78.96;96.44;113.92
127698;44;61.48;78.96;96.44;113.92
127699;44;61.48;78.96;96.44;113.92
127700;44;61.48;78.96;96.44;113.92
127701;44;61.48;78.96;96.44;113.92
127702;44;61.48;78.96;96.44;113.92
127703;44;61.48;78.96;96.44;113.92
127704;44;61.48;78.96;96.44;113.92
127705;44;61.48;78.96;96.44;113.92
127706;44;61.48;78.96;96.44;113.92
127707;44;61.48;78.96;96.44;113.92
127708;44;61.48;78.96;96.44;113.92
127709;44;61.48;78.96;96.44;113.92
127710;44;61.48;78.96;96.44;113.92
127711;44;61.48;78.96;96.44;113.92
127714;48;62.37;76.74;91.11;105.48
127717;48;62.37;76.74;91.11;105.48
127718;48;62.37;76.74;91.11;105.48
127721;48;62.37;76.74;91.11;105.48
127722;48;62.37;76.74;91.11;105.48
127725;48;62.37;76.74;91.11;105.48
127726;48;62.37;76.74;91.11;105.48
127729;48;62.37;76.74;91.11;105.48
127730;48;62.37;76.74;91.11;105.48
127733;48;62.37;76.74;91.11;105.48
127734;48;62.37;76.74;91.11;105.48
127737;48;62.37;76.74;91.11;105.48
127738;48;62.37;76.74;91.11;105.48
127741;48;62.37;76.74;91.11;105.48
127742;48;62.37;76.74;91.11;105.48
127745;48;62.37;76.74;91.11;105.48
127746;48;62.37;76.74;91.11;105.48
127749;48;62.37;76.74;91.11;105.48
127750;48;62.37;76.74;91.11;105.48
127753;48;62.37;76.74;91.11;105.48
127754;48;62.37;76.74;91.11;105.48
127757;48;62.37;76.74;91.11;105.48
127758;48;62.37;76.74;91.11;105.48
127761;48;62.37;76.74;91.11;105.48
127762;48;62.37;76.74;91.11;105.48
127765;48;62.37;76.74;91.11;105.48
127766;48;62.37;76.74;91.11;105.48
127769;48;62.37;76.74;91.11;105.48
127770;48;62.37;76.74;91.11;105.48
127773;48;62.37;76.74;91.11;105.48
127774;48;62.37;76.74;91.11;105.48
127777;48;62.37;76.74;91.11;105.48
127778;48;62.37;76.74;91.11;105.48
127781;48;62.37;76.74;91.11;105.48
127782;48;62.37;76.74;91.11;105.48
127785;48;62.37;76.74;91.11;105.48
127786;48;62.37;76.74;91.11;105.48
127789;44;61.48;78.96;96.44;113.92
127790;44;61.48;78.96;96.44;113.92
127791;44;61.48;78.96;96.44;113.92
127792;44;61.48;78.96;96.44;113.92
127793;44;61.48;78.96;96.44;113.92
127794;44;61.48;78.96;96.44;113.92
127795;44;61.48;78.96;96.44;113.92
127796;44;61.48;78.96;96.44;113.92
127797;44;61.48;78.96;96.44;113.92
127798;44;61.48;78.96;96.44;113.92
127799;44;61.48;78.96;96.44;113.92
127800;44;61.48;78.96;96.44;113.92
127801;44;61.48;78.96;96.44;113.92
127802;44;61.48;78.96;96.44;113.92
127803;44;61.48;78.96;96.44;113.92
127804;44;61.48;78.96;96.44;113.92
127805;44;61.48;78.96;96.44;113.92
127806;44;61.48;78.96;96.44;113.92
127807;44;61.48;78.96;96.44;113.92
127808;44;61.48;78.96;96.44;113.92
127962;48;62.37;76.74;91.11;105.48
127963;48;62.37;76.74;91.11;105.48
127964;48;62.37;76.74;91.11;105.48
127965;48;62.37;76.74;91.11;105.48
127966;48;62.37;76.74;91.11;105.48
127967;48;62.37;76.74;91.11;105.48
127968;48;62.37;76.74;91.11;105.48
127969;48;62.37;76.74;91.11;105.48
127970;48;62.37;76.74;91.11;105.48
127971;48;62.37;76.74;91.11;105.48
127972;48;62.37;76.74;91.11;105.48
127973;48;62.37;76.74;91.11;105.48
127974;48;62.37;76.74;91.11;105.48
127975;48;62.37;76.74;91.11;105.48
127976;48;62.37;76.74;91.11;105.48
127979;32;40.25;48.5;56.75;65
127980;32;40.25;48.5;56.75;65
127981;32;40.25;48.5;56.75;65
127982;32;40.25;48.5;56.75;65
127983;32;40.25;48.5;56.75;65
127984;32;40.25;48.5;56.75;65
127987;48;62.37;76.74;91.11;105.48
127988;48;62.37;76.74;91.11;105.48
127989;48;62.37;76.74;91.11;105.48
127990;48;62.37;76.74;91.11;105.48
127991;48;62.37;76.74;91.11;105.48
127992;48;62.37;76.74;91.11;105.48
127993;48;62.37;76.74;91.11;105.48
127994;48;62.37;76.74;91.11;105.48
127995;48;62.37;76.74;91.11;105.48
127996;48;62.37;76.74;91.11;105.48
127997;48;62.37;76.74;91.11;105.48
127998;48;62.37;76.74;91.11;105.48
127999;48;62.37;76.74;91.11;105.48
128000;48;62.37;76.74;91.11;105.48
128001;48;62.37;76.74;91.11;105.48
128002;48;62.37;76.74;91.11;105.48
128003;48;62.37;76.74;91.11;105.48
128004;48;62.37;76.74;91.11;105.48
128005;48;62.37;76.74;91.11;105.48
128006;48;62.37;76.74;91.11;105.48
128007;48;62.37;76.74;91.11;105.48
128008;48;62.37;76.74;91.11;105.48
128009;48;62.37;76.74;91.11;105.48
128010;48;62.37;76.74;91.11;105.48
128011;48;62.37;76.74;91.11;105.48
128012;48;62.37;76.74;91.11;105.48
128013;48;62.37;76.74;91.11;105.48
128014;48;62.37;76.74;91.11;105.48
128017;32;40.25;48.5;56.75;65
128018;32;40.25;48.5;56.75;65
128019;32;40.25;48.5;56.75;65
128020;32;40.25;48.5;56.75;65
128021;32;40.25;48.5;56.75;65
128022;32;40.25;48.5;56.75;65
128023;32;40.25;48.5;56.75;65
128024;32;40.25;48.5;56.75;65
128025;32;40.25;48.5;56.75;65
128026;32;40.25;48.5;56.75;65
128027;32;40.25;48.5;56.75;65
128028;32;40.25;48.5;56.75;65
128029;32;40.25;48.5;56.75;65
128030;32;40.25;48.5;56.75;65
128031;32;40.25;48.5;56.75;65
128032;32;40.25;48.5;56.75;65
128033;32;40.25;48.5;56.75;65
128034;32;40.25;48.5;56.75;65
128035;32;40.25;48.5;56.75;65
128114;44;61.48;78.96;96.44;113.92
128115;44;61.48;78.96;96.44;113.92
128116;44;61.48;78.96;96.44;113.92
128117;44;61.48;78.96;96.44;113.92
128118;44;61.48;78.96;96.44;113.92
128119;44;61.48;78.96;96.44;113.92
128120;44;61.48;78.96;96.44;113.92
128121;44;61.48;78.96;96.44;113.92
128122;44;61.48;78.96;96.44;113.92
128123;44;61.48;78.96;96.44;113.92
128124;44;61.48;78.96;96.44;113.92
128125;44;61.48;78.96;96.44;113.92
128126;44;61.48;78.96;96.44;113.92
128127;44;61.48;78.96;96.44;113.92
128128;44;61.48;78.96;96.44;113.92
128129;44;61.48;78.96;96.44;113.92
128130;44;61.48;78.96;96.44;113.92
128131;44;61.48;78.96;96.44;113.92
128132;44;61.48;78.96;96.44;113.92
128133;44;61.48;78.96;96.44;113.92
128134;44;61.48;78.96;96.44;113.92
128135;44;61.48;78.96;96.44;113.92
128136;44;61.48;78.96;96.44;113.92
128137;44;61.48;78.96;96.44;113.92
128138;44;61.48;78.96;96.44;113.92
128139;44;61.48;78.96;96.44;113.92
128142;44;61.48;78.96;96.44;113.92
128143;44;61.48;78.96;96.44;113.92
128144;44;61.48;78.96;96.44;113.92
128145;44;61.48;78.96;96.44;113.92
128146;44;61.48;78.96;96.44;113.92
128147;44;61.48;78.96;96.44;113.92
128148;44;61.48;78.96;96.44;113.92
128149;44;61.48;78.96;96.44;113.92
128150;44;61.48;78.96;96.44;113.92
128151;44;61.48;78.96;96.44;113.92
128152;44;61.48;78.96;96.44;113.92
128153;44;61.48;78.96;96.44;113.92
128154;44;61.48;78.96;96.44;113.92
128155;44;61.48;78.96;96.44;113.92
128156;44;61.48;78.96;96.44;113.92
128157;44;61.48;78.96;96.44;113.92
128158;44;61.48;78.96;96.44;113.92
128159;44;61.48;78.96;96.44;113.92
128160;44;61.48;78.96;96.44;113.92
128161;44;61.48;78.96;96.44;113.92
128162;44;61.48;78.96;96.44;113.92
128163;44;61.48;78.96;96.44;113.92
128164;44;61.48;78.96;96.44;113.92
128165;44;61.48;78.96;96.44;113.92
128166;44;61.48;78.96;96.44;113.92
128167;44;61.48;78.96;96.44;113.92
128344;48;62.37;76.74;91.11;105.48
128347;48;62.37;76.74;91.11;105.48
128348;48;62.37;76.74;91.11;105.48
128351;48;62.37;76.74;91.11;105.48
128352;48;62.37;76.74;91.11;105.48
128355;48;62.37;76.74;91.11;105.48
128356;48;62.37;76.74;91.11;105.48
128359;48;62.37;76.74;91.11;105.48
128360;48;62.37;76.74;91.11;105.48
128363;48;62.37;76.74;91.11;105.48
128364;48;62.37;76.74;91.11;105.48
128367;48;62.37;76.74;91.11;105.48
128368;48;62.37;76.74;91.11;105.48
128371;48;62.37;76.74;91.11;105.48
128372;48;62.37;76.74;91.11;105.48
128375;48;62.37;76.74;91.11;105.48
128376;48;62.37;76.74;91.11;105.48
128379;48;62.37;76.74;91.11;105.48
128380;48;62.37;76.74;91.11;105.48
128383;48;62.37;76.74;91.11;105.48
128384;48;62.37;76.74;91.11;105.48
128387;48;62.37;76.74;91.11;105.48
128388;48;62.37;76.74;91.11;105.48
128391;48;62.37;76.74;91.11;105.48
128392;48;62.37;76.74;91.11;105.48
128395;48;62.37;76.74;91.11;105.48
128396;48;62.37;76.74;91.11;105.48
